"5/12/2015 11:20:52 PM","ben assef","","","6AACA57F-8078-408E-BCA8-D8BB38F21A66","5/12/2015 11:20:52 PM","F5630F94-D34E-4C3C-B029-FF705D94E676"
"5/12/2015 11:20:59 PM","ben assef","","","6AACA57F-8078-408E-BCA8-D8BB38F21A66","5/12/2015 11:20:59 PM","8624991C-A137-43C4-9DD0-C10829A20969"
"5/13/2015 11:13:47 AM","ben assef","","","089052E4-853B-4A0C-B3F8-171211D6E6BA","5/13/2015 11:13:48 AM","38B45879-838A-446E-9279-616CD3EF8786"
"5/13/2015 12:57:49 PM","ben assef","","","B7973609-8D1C-4A8B-86F6-BDAA214C725C","5/13/2015 12:57:49 PM","8173A3A8-EFB1-4DC8-ADB9-FEDC2AD22E9C"
"5/19/2015 3:54:31 PM","ben assef","","","B2FDFA72-6C45-41CA-8BC5-6B7FB6C95139","5/19/2015 3:54:31 PM","BE9FE1B9-3320-44EC-A118-E835CA882517"
"5/19/2015 3:54:37 PM","ben assef","","","B2FDFA72-6C45-41CA-8BC5-6B7FB6C95139","5/19/2015 3:54:37 PM","D6DC25D3-0396-46B3-92E2-ABA53865D289"
"5/19/2015 3:54:42 PM","ben assef","","","B2FDFA72-6C45-41CA-8BC5-6B7FB6C95139","5/19/2015 3:54:42 PM","3C871456-3D49-408F-83F2-87430ABBDB02"
"5/19/2015 3:54:49 PM","ben assef","","","B2FDFA72-6C45-41CA-8BC5-6B7FB6C95139","5/19/2015 3:54:49 PM","88BD5A9B-BF1D-4B02-8C76-66641A9DE984"
"5/19/2015 3:54:59 PM","ben assef","","","B2FDFA72-6C45-41CA-8BC5-6B7FB6C95139","5/19/2015 3:54:59 PM","EB26E899-8E68-4F7C-B00E-D04E58B84E49"
"5/19/2015 4:03:22 PM","ben assef","","","6A7B9869-3808-454C-86B8-32F7436A04DE","5/19/2015 4:03:22 PM","1078EAAA-E83D-47CF-A280-CCB33119B700"
"5/19/2015 4:03:28 PM","ben assef","","","6A7B9869-3808-454C-86B8-32F7436A04DE","5/19/2015 4:03:28 PM","4EBBF25F-2E0A-49DD-B6DA-14F6206E6AA8"
"5/19/2015 4:03:39 PM","ben assef","","","6A7B9869-3808-454C-86B8-32F7436A04DE","5/19/2015 4:03:39 PM","7D2677ED-F2AF-4910-8774-D2CEE3AA403C"
"5/19/2015 8:11:48 PM","ben assef","","","D5A5031E-5625-4E03-9FA1-474E33A603DA","5/19/2015 8:11:48 PM","DCBBAEAB-1646-4E8D-8919-B2C7B767F2A9"
"5/19/2015 8:11:57 PM","ben assef","","","D5A5031E-5625-4E03-9FA1-474E33A603DA","5/19/2015 8:11:57 PM","6EA31357-94A6-4797-9FAB-BD995B5214AD"
"5/19/2015 8:39:32 PM","ben assef","","","6A7B9869-3808-454C-86B8-32F7436A04DE","5/19/2015 8:39:32 PM","E0BBF0D7-3CAE-445E-9E09-8582B1BF0504"
"5/19/2015 8:39:44 PM","ben assef","","","6A7B9869-3808-454C-86B8-32F7436A04DE","5/19/2015 8:39:44 PM","512070C1-3B57-42AC-B6C9-CB6830E72CA4"
"5/19/2015 10:48:01 PM","ben assef","","","A5B0B625-4776-403E-AB21-853A0CC79987","5/19/2015 10:48:01 PM","F6F35F13-FECF-4F9A-8AD4-8703DC551B67"
"6/3/2015 2:35:56 AM","ben assef","","","29182E11-B769-42D7-AA57-D4FE4EFE39D6","6/3/2015 2:35:56 AM","A810D2FF-785B-4364-ABF1-35A586300AC9"
"6/3/2015 2:36:08 AM","ben assef","","","29182E11-B769-42D7-AA57-D4FE4EFE39D6","6/3/2015 2:36:08 AM","0B2BD919-8F85-4545-B499-A2D57D9D6556"
"6/3/2015 11:05:59 PM","ben assef","","","5A0CF081-40F7-45F6-BFC7-3364A71E46CD","6/3/2015 11:05:59 PM","26AEF97A-A170-4BB9-A0BF-E7C73CEDDC16"
"6/3/2015 11:06:11 PM","ben assef","","","5A0CF081-40F7-45F6-BFC7-3364A71E46CD","6/3/2015 11:06:11 PM","BA7DE550-8641-4759-927D-AAA9FA8D00C5"
"6/3/2015 11:08:47 PM","ben assef","","","5A0CF081-40F7-45F6-BFC7-3364A71E46CD","6/3/2015 11:08:48 PM","D90B30EB-5794-4B99-B006-35691061BFA5"
"6/9/2015 10:50:12 PM","Sean O'Connell","","","1311ABA9-A809-F744-8B50-9979DBE1B8BC","6/9/2015 10:50:12 PM","41D47E1F-B5C7-3A4D-8FB1-4FF8AA3D619B"
"6/9/2015 10:50:27 PM","Sean O'Connell","","","4694AD88-A881-2443-9F42-1C93BB739F29","6/9/2015 10:50:27 PM","D125424A-2320-4C4B-A976-8D6426E80728"
"6/9/2015 10:50:38 PM","Sean O'Connell","","","3D9CE77D-D64F-2342-A806-BDC049FC52F5","6/9/2015 10:50:38 PM","066C3D4A-7197-1040-808B-953C1D897C11"
"6/17/2015 12:38:20 AM","ben assef","","","86150C2A-9098-4733-AEA9-5AA9184D7F80","6/17/2015 12:38:20 AM","D3AB0984-7D4F-4EF3-AE2B-1F6B5E5EAED2"
"7/1/2015 7:42:06 AM","ben assef","","","EB6E151C-333A-4A6F-84C6-9B208C4E59DC","7/1/2015 7:42:06 AM","ABF4A854-4EBA-4949-8027-926F3A4F062E"
"7/1/2015 7:42:06 AM","ben assef","","","EB6E151C-333A-4A6F-84C6-9B208C4E59DC","7/1/2015 7:42:06 AM","71470DDC-584B-4499-862D-7D1F18D1B678"
"7/1/2015 7:42:06 AM","ben assef","","","EB6E151C-333A-4A6F-84C6-9B208C4E59DC","7/1/2015 7:42:06 AM","9E204010-B06F-472F-8D9F-D488530390C4"
"7/1/2015 7:42:06 AM","ben assef","","","EB6E151C-333A-4A6F-84C6-9B208C4E59DC","7/1/2015 7:42:06 AM","DEFE165C-79A9-42E4-8C6E-1D0620AA9165"
"7/1/2015 7:42:06 AM","ben assef","","","EB6E151C-333A-4A6F-84C6-9B208C4E59DC","7/1/2015 7:42:06 AM","0D271804-BB47-43FE-A084-D3A7D27C4B73"
"7/3/2015 9:44:26 AM","ben assef","","","F40F91B0-84D2-48E5-BC6F-31BB5F8F7F1B","7/3/2015 9:44:26 AM","922DBF1F-34AA-4B71-97B7-9C07EF502FDF"
"7/3/2015 9:44:38 AM","ben assef","","","F40F91B0-84D2-48E5-BC6F-31BB5F8F7F1B","7/3/2015 9:44:38 AM","7F5E5FE1-7155-4CB1-B754-7C186D6B8ED2"
"7/3/2015 9:44:49 AM","ben assef","","","F40F91B0-84D2-48E5-BC6F-31BB5F8F7F1B","7/3/2015 9:44:49 AM","E20514E9-BD3B-435C-BF89-A21AD5B38BEC"
"7/3/2015 9:44:59 AM","ben assef","","","F40F91B0-84D2-48E5-BC6F-31BB5F8F7F1B","7/3/2015 9:44:59 AM","FC7A1D58-C91C-4B7A-B9CD-BB09E73EAFEC"
"7/3/2015 10:07:03 AM","ben assef","","","555EAB7C-7604-402D-978F-CE4C1923084A","7/3/2015 10:07:03 AM","F817070C-BA49-401E-8AF3-1D47F7D158E4"
"7/3/2015 10:07:03 AM","ben assef","","","555EAB7C-7604-402D-978F-CE4C1923084A","7/3/2015 10:07:03 AM","676F34B5-F6FA-4C4E-AE79-4B4BFA55158C"
"7/3/2015 10:07:03 AM","ben assef","","","555EAB7C-7604-402D-978F-CE4C1923084A","7/3/2015 10:07:03 AM","592CE5D2-4883-47B4-8D43-3C9C26569DFA"
"7/3/2015 10:07:04 AM","ben assef","","","555EAB7C-7604-402D-978F-CE4C1923084A","7/3/2015 10:07:04 AM","2812D9B9-ACA5-471B-A61F-CE9BEA75B7D4"
"7/7/2015 3:11:10 PM","ben assef","","","F645EBDB-9E38-4061-981C-C49189C88352","7/7/2015 3:11:10 PM","934E6222-5547-4D8C-97FD-73887478B77A"
"7/7/2015 3:11:10 PM","ben assef","","","F645EBDB-9E38-4061-981C-C49189C88352","7/7/2015 3:11:10 PM","A1395B47-BC0F-4A3F-94DE-DAA41B386F2B"
"7/8/2015 3:14:26 PM","ben assef","","","2C8D4019-8925-4E33-9396-4B05CBDA7619","6/8/2016 3:57:11 PM","4CC1AA11-571E-4B8C-B74D-19DC7C87D7D3"
"7/8/2015 3:14:39 PM","ben assef","","","2C8D4019-8925-4E33-9396-4B05CBDA7619","6/8/2016 3:57:06 PM","507C3DDF-E154-4439-A2BF-3694E3E998F5"
"7/8/2015 3:15 PM","ben assef","","","2C8D4019-8925-4E33-9396-4B05CBDA7619","6/8/2016 3:57:03 PM","634E0FEB-A4CF-473C-B6E8-F724426B5CAA"
"8/4/2015 11:22:44 AM","Ben Assef","","","B69D9079-981C-4808-848A-9353E0017C71","8/4/2015 11:22:44 AM","F69DA2C1-426C-49BF-BE0B-8D8D80E4E238"
"8/4/2015 11:22:52 AM","Ben Assef","","","B69D9079-981C-4808-848A-9353E0017C71","8/4/2015 11:22:52 AM","B874E2F8-25D3-4BC2-AA93-A11BCD7D129B"
"8/12/2015 8:50:57 AM","Ben Assef","","","B31B6E1F-E6E3-4568-8DEB-0A4A7397AA99","8/12/2015 8:50:57 AM","E8E217F5-9590-4B57-BC76-0BD8E98B0FFE"
"8/12/2015 8:52:38 AM","Ben Assef","","","B31B6E1F-E6E3-4568-8DEB-0A4A7397AA99","8/12/2015 8:52:38 AM","F19227EC-3492-49E8-8545-A175480C9FC8"
"8/14/2015 1:59:50 PM","Ben Assef","","","C22D2646-651B-4047-ABBF-4373252C2C90","8/14/2015 1:59:50 PM","8FE115FA-E01D-4434-B4F7-9ABF98737FB3"
"8/14/2015 2:00:14 PM","Ben Assef","","","C22D2646-651B-4047-ABBF-4373252C2C90","8/14/2015 2:00:15 PM","EA4D86A8-EFF0-4F16-BDC9-E064185F795E"
"8/14/2015 2:00:26 PM","Ben Assef","","","C22D2646-651B-4047-ABBF-4373252C2C90","8/14/2015 2:00:26 PM","D0600098-5E76-4BD1-B3E3-F252AC7DE9FE"
"8/14/2015 2:54:28 PM","Ben Assef","","","BB233A0B-E6FE-4356-B0E2-ADB9EE94F825","8/14/2015 2:54:28 PM","321D058A-10B9-49AC-AF6C-C9CE7C02A24D"
"8/14/2015 2:54:42 PM","Ben Assef","","","BB233A0B-E6FE-4356-B0E2-ADB9EE94F825","8/14/2015 2:54:42 PM","6925931C-8FB4-4E9A-AABA-34B3ECEDDC2E"
"8/14/2015 2:55:37 PM","Ben Assef","","","BB233A0B-E6FE-4356-B0E2-ADB9EE94F825","8/14/2015 2:55:37 PM","B1EC777A-A28B-469B-9D9B-A8CDEB5090B9"
"8/16/2015 8:22:51 PM","Ben Assef","","","F68592CD-62CA-4CC0-AB94-1EEEA6E4739C","8/16/2015 8:22:51 PM","0B8415D4-DA9E-427F-BE2D-E643B8C3616A"
"8/16/2015 8:22:57 PM","Ben Assef","","","F68592CD-62CA-4CC0-AB94-1EEEA6E4739C","8/16/2015 8:22:57 PM","C2798D2D-DE11-477F-93C7-F89CB74D783B"
"8/16/2015 8:23:07 PM","Ben Assef","","","F68592CD-62CA-4CC0-AB94-1EEEA6E4739C","8/16/2015 8:23:07 PM","186C9BBB-C8BC-4673-96DB-B651C107F9DB"
"8/16/2015 8:23:15 PM","Ben Assef","","","F68592CD-62CA-4CC0-AB94-1EEEA6E4739C","8/16/2015 8:23:15 PM","A3415E87-1266-498A-B293-12567BECB2F9"
"8/16/2015 8:23:26 PM","Ben Assef","","","F68592CD-62CA-4CC0-AB94-1EEEA6E4739C","8/16/2015 8:23:26 PM","22589487-B1E1-4EBA-9F5E-20142927EBD9"
"8/17/2015 9:53:52 AM","Ben Assef","","","2881EBC5-3EE1-4E86-B519-2E3FC00C96E4","8/17/2015 9:53:52 AM","C0262991-A1B0-4587-B7AC-FA050DA35CBE"
"8/17/2015 9:55:14 AM","Ben Assef","","","2881EBC5-3EE1-4E86-B519-2E3FC00C96E4","8/17/2015 9:55:14 AM","B5F61CF6-DF43-44A2-877B-94105D163698"
"8/19/2015 2:31:38 PM","Ben Assef","","","FD4A5EB4-8B78-4442-94E9-1405A16C6272","8/19/2015 2:31:38 PM","23EB39AE-625D-402F-A6A1-D618270451B5"
"8/19/2015 2:31:50 PM","Ben Assef","","","FD4A5EB4-8B78-4442-94E9-1405A16C6272","8/19/2015 2:31:50 PM","9252FA93-BB27-4936-86EF-4D13BF4D0A97"
"8/19/2015 2:32:05 PM","Ben Assef","","","FD4A5EB4-8B78-4442-94E9-1405A16C6272","8/19/2015 2:32:05 PM","22488F3D-C9BC-4FD1-906F-68FF57B17675"
"8/19/2015 3:20:57 PM","Ben Assef","","","FD4A5EB4-8B78-4442-94E9-1405A16C6272","8/19/2015 3:20:57 PM","6FF146C7-B335-4BC2-A94C-D1E4FB74EC9A"
"8/19/2015 4:35:08 PM","Ben Assef","","","2DE29B8A-91A9-40F9-B5A4-307341CB37B9","8/19/2015 4:35:08 PM","273B9171-59F7-46B3-AD5A-A6CA6A14EE25"
"8/19/2015 4:35:18 PM","Ben Assef","","","2DE29B8A-91A9-40F9-B5A4-307341CB37B9","8/19/2015 4:35:18 PM","934EA54A-E642-4059-A0DB-C4043F76CC33"
"8/20/2015 2:53:07 PM","Ben Assef","","","6513C0CD-5CEC-4D44-B012-97F94DED1199","8/20/2015 2:53:07 PM","47936439-F8BC-46EC-AEEF-81F3D2551497"
"8/20/2015 2:53:19 PM","Ben Assef","","","6513C0CD-5CEC-4D44-B012-97F94DED1199","8/20/2015 2:53:19 PM","9CE934F1-A88A-494A-B912-BCA76D54C708"
"8/25/2015 10:19:45 AM","Ben Assef","","","D86B8A53-9E91-4683-ACE9-21D57BF98D6A","8/25/2015 10:19:45 AM","743B14AD-596E-4C21-9D6D-27445E026D4F"
"8/25/2015 10:19:56 AM","Ben Assef","","","D86B8A53-9E91-4683-ACE9-21D57BF98D6A","8/25/2015 10:19:56 AM","0C8E38F7-5B6A-4713-BBE6-5C23923908E3"
"8/25/2015 10:20:20 AM","Ben Assef","","","D86B8A53-9E91-4683-ACE9-21D57BF98D6A","8/25/2015 10:20:20 AM","ADD0EA64-9A0C-44BE-8A05-883F087A9937"
"8/25/2015 10:20:33 AM","Ben Assef","","","D86B8A53-9E91-4683-ACE9-21D57BF98D6A","8/25/2015 10:20:33 AM","543FC40F-82A8-4F1F-B495-7E3A1F206BAA"
"8/25/2015 10:32:26 AM","Ben Assef","","","D86B8A53-9E91-4683-ACE9-21D57BF98D6A","8/25/2015 10:32:26 AM","47C3B6FE-B8A0-4292-8CE8-59B24CCAD17F"
"8/25/2015 10:36:55 AM","Ben Assef","","","20571D8F-3BB0-48B3-B3A6-B29A78BC452F","8/25/2015 10:36:55 AM","C315464C-A8A6-4888-969E-81FC0A5444AB"
"8/25/2015 10:36:55 AM","Ben Assef","","","20571D8F-3BB0-48B3-B3A6-B29A78BC452F","8/25/2015 10:36:55 AM","5D74EE0E-9D34-44A9-B733-4BA9E991FA47"
"8/25/2015 10:36:55 AM","Ben Assef","","","20571D8F-3BB0-48B3-B3A6-B29A78BC452F","8/25/2015 10:36:56 AM","16E9649F-6498-49F6-969F-C34DAABD4B16"
"8/25/2015 10:36:56 AM","Ben Assef","","","20571D8F-3BB0-48B3-B3A6-B29A78BC452F","8/25/2015 10:36:56 AM","8148A3CF-BCCD-405C-A84C-A9C974BF8BA7"
"8/25/2015 10:36:56 AM","Ben Assef","","","20571D8F-3BB0-48B3-B3A6-B29A78BC452F","8/25/2015 10:36:56 AM","7225D182-C947-48C1-8F6B-15D9DFA5A79B"
"8/25/2015 10:40:47 AM","Ben Assef","","","20571D8F-3BB0-48B3-B3A6-B29A78BC452F","8/25/2015 10:40:47 AM","F69524CA-2549-429F-9BF0-AADA6DB75BC7"
"8/25/2015 4:51:16 PM","Ben Assef","","","90532979-30B3-44B7-B738-F573B4E93FC3","8/25/2015 4:51:16 PM","0AD092D0-DEE8-4554-A553-7EAC849F59E3"
"8/25/2015 4:51:16 PM","Ben Assef","","","90532979-30B3-44B7-B738-F573B4E93FC3","8/25/2015 4:51:16 PM","69A0D3C9-B681-4918-9CE7-2F4D75C4369C"
"8/25/2015 4:51:16 PM","Ben Assef","","","90532979-30B3-44B7-B738-F573B4E93FC3","8/25/2015 4:51:16 PM","28936533-A6B0-4B09-A628-826FBD3B061A"
"8/25/2015 4:51:16 PM","Ben Assef","","","90532979-30B3-44B7-B738-F573B4E93FC3","8/25/2015 4:51:16 PM","1B65E62E-93A1-441C-8162-F77005B30E6D"
"8/25/2015 4:52:17 PM","Ben Assef","","","2E84F5FA-36F0-4FE9-ACA7-477B233A7E5A","8/25/2015 4:52:17 PM","B8F96279-0157-4644-B25A-F473DD22DC0A"
"8/25/2015 4:52:17 PM","Ben Assef","","","2E84F5FA-36F0-4FE9-ACA7-477B233A7E5A","8/25/2015 4:52:17 PM","3BD391EC-06AF-4FB3-B293-ECD79963DC96"
"8/25/2015 4:52:17 PM","Ben Assef","","","2E84F5FA-36F0-4FE9-ACA7-477B233A7E5A","8/25/2015 4:52:17 PM","29420F72-7C5C-48EE-9D9F-AD6548832A8C"
"8/25/2015 4:52:17 PM","Ben Assef","","","2E84F5FA-36F0-4FE9-ACA7-477B233A7E5A","8/25/2015 4:52:17 PM","EB18E5E1-054B-4414-95A5-256192111476"
"8/31/2015 8:57:01 AM","Ben Assef","","","41CC87C5-891E-49F6-A506-03D576055078","8/31/2015 8:57:02 AM","5C9E03C1-A962-4D31-8242-7AEA9340DD11"
"8/31/2015 8:57:02 AM","Ben Assef","","","41CC87C5-891E-49F6-A506-03D576055078","8/31/2015 8:57:02 AM","FED5D127-1EA0-45BF-86FE-0468B6142F17"
"9/8/2015 10:18:01 AM","Ben Assef","","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","9/8/2015 10:18:01 AM","9355C0D7-227E-41BE-A621-2B5EE2DEDAE8"
"9/8/2015 10:18:10 AM","Ben Assef","","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","9/8/2015 10:18:11 AM","56DA9E66-6D42-4DA9-B8B0-BD9758DB33BB"
"9/8/2015 10:18:25 AM","Ben Assef","","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","9/8/2015 10:18:25 AM","2D01DAD2-4A52-45C5-8504-129A274BE669"
"9/8/2015 10:18:46 AM","Ben Assef","","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","9/8/2015 10:18:46 AM","F84D93DC-1F7F-48B1-AE95-59B0734A581E"
"9/8/2015 10:19:02 AM","Ben Assef","","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","9/8/2015 10:19:02 AM","F8B713D8-E423-47B3-A667-863D36FC0F6E"
"9/8/2015 10:19:11 AM","Ben Assef","","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","9/8/2015 10:19:11 AM","E04AD313-8BBB-4DA1-86AE-0C0F17B6958A"
"9/15/2015 1:53:59 PM","Ben Assef","","","1DD503E9-6362-4188-AFC7-CC8E4F2E5AE8","9/15/2015 1:53:59 PM","A48A22CE-F064-4561-A465-9F5BA25F160E"
"9/15/2015 1:53:59 PM","Ben Assef","","","1DD503E9-6362-4188-AFC7-CC8E4F2E5AE8","9/15/2015 1:53:59 PM","63D11431-E6EC-42A4-B045-67CB21452880"
"9/15/2015 1:53:59 PM","Ben Assef","","","1DD503E9-6362-4188-AFC7-CC8E4F2E5AE8","9/15/2015 1:53:59 PM","B4B1EE6A-473D-4622-B192-EFBBD330973E"
"9/15/2015 1:53:59 PM","Ben Assef","","","1DD503E9-6362-4188-AFC7-CC8E4F2E5AE8","9/15/2015 1:53:59 PM","AEC491ED-9E00-4BE3-BCAB-DC97391E691D"
"9/15/2015 1:53:59 PM","Ben Assef","","","1DD503E9-6362-4188-AFC7-CC8E4F2E5AE8","9/15/2015 1:53:59 PM","C9CD4A26-44E3-4CE9-BA93-ED8BB9652FD8"
