"Audio","6/9/2015 12:31:12 AM","ben assef","Cabling","","280ED985-A498-4AF7-B042-85124AF16915","9C658EF9-29A6-DC4E-8B11-69A610AE0F2C","XLR 50'","0","6/9/2015 12:31:27 AM","1","","88BF0265-AAAF-4CC2-96C1-9BF8959EB52E","0","2",""
"Distro","6/9/2015 12:31:28 AM","ben assef","Power","","280ED985-A498-4AF7-B042-85124AF16915","089F0F1E-9160-4F48-9F28-CAE37AE15169","Double Distro","0","6/9/2015 12:31:28 AM","1","","1668F58B-B27F-459D-A9F1-813628BC5DAC","","1","50 amp"
"","6/9/2015 12:31:50 AM","ben assef","Misc.","","280ED985-A498-4AF7-B042-85124AF16915","0","Tarp","0","6/9/2015 12:32:01 AM","1","","47A3BAF9-F6AC-452D-98EE-627A609A87B9","","5",""
"","6/9/2015 12:32:29 AM","ben assef","Misc.","","280ED985-A498-4AF7-B042-85124AF16915","0","5x5 Tent","0","6/9/2015 12:32:43 AM","1","","E9DC3C26-7202-4E04-B16D-A0A438AF201B","","1",""
"","6/9/2015 12:32:56 AM","ben assef","Misc.","","280ED985-A498-4AF7-B042-85124AF16915","971B1444-95FE-49E1-95C8-B7B3C83B5BCC","Tie Line","0","6/9/2015 12:32:56 AM","1","","EF18D2A9-ACDB-4E0A-B93C-C35109437788","","1",""
"","6/9/2015 12:32:59 AM","ben assef","Misc.","","280ED985-A498-4AF7-B042-85124AF16915","9532FD51-2AA0-4739-B507-FD0D1CD13CD1","E-Tape","0","6/9/2015 12:33:11 AM","1","","B0935C21-CF4A-4E87-8396-EFF3C44F5CDE","","2",""
"","6/9/2015 12:33:11 AM","ben assef","Misc.","","280ED985-A498-4AF7-B042-85124AF16915","AF16D717-EAB8-46A7-ADC6-F98408D943EC","Gaff Tape","0","6/9/2015 12:33:11 AM","1","","49AB99E9-2860-48DA-A2CD-5FF15924E9BC","","1",""
"","6/9/2015 12:33:26 AM","ben assef","Misc.","","280ED985-A498-4AF7-B042-85124AF16915","7DB2166D-3758-3C44-9E06-FC346998B154","Cable Ramp","0","6/9/2015 12:33:46 AM","1","","5CF96FA0-6741-42C8-A372-30B7F6A1B54E","0","3",""
"Speakers","6/9/2015 12:39:58 AM","ben assef","Audio","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","D270B8A1-C902-CD49-97C7-1A479A1AB841","VRX 932","0","6/9/2015 12:40:12 AM","1","","1EEA6AAB-065E-4871-9460-7BBB01E54005","60","2","Array"
"Speakers","6/9/2015 12:40:12 AM","ben assef","Audio","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","1CE582F0-46B8-8446-8D08-9D4F531CE384","VRX 918","0","6/9/2015 12:40:24 AM","1","","1B9B3F9E-D38A-444A-B2D7-C8A78139D396","50","4","Subwoofer"
"","6/9/2015 12:40:25 AM","ben assef","Audio","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","875562C9-BD8B-493E-8D47-564245409BCE","Speaker Pole","0","6/9/2015 12:17:06 PM","1","","D1D9AE64-E7C6-4516-888F-7066D8475FEA","","2",""
"Amps","6/9/2015 12:40:32 AM","ben assef","Audio","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","A9DC72D2-556E-B947-8487-932A5291297B","I-Tech 8000","0","6/9/2015 12:40:54 AM","1","","B8218ED4-D38B-4233-B612-4E4FC6744F73","75","2",""
"Mixer","6/9/2015 12:40:54 AM","ben assef","Audio","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","BFE24E59-8243-1E42-9A11-08888D36DD2C","Performer 3","0","6/9/2015 12:41:18 AM","1","","18684528-9820-47FB-B0E9-CED305F9270A","200","2","Digital"
"Stands","6/9/2015 12:41:19 AM","ben assef","Audio","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","4860067A-2482-6A40-BF76-5264447A07FA","Mic Stand 12 Pack","0","6/9/2015 12:41:19 AM","1","","8CC31CDD-ABF3-4CB2-85C6-F4578262F3A9","60","1",""
"Microphone","6/9/2015 12:41:23 AM","ben assef","Audio","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","4334639E-C0A2-A04C-BC0E-D8E5CCF11CBC","Microphone Package","0","6/9/2015 12:41:23 AM","1","","41B14E4C-5250-49E6-827D-114666E6CBFD","75","1",""
"Lights","6/9/2015 12:42:56 AM","ben assef","Lighting","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","0910FB58-27EF-874B-BBA5-8A7E3B53ABB8","Torrent F5's","0","6/9/2015 12:44 AM","1","","CE3D3814-5488-43C4-913E-6B75015A49BD","60","6","Moving"
"LED","6/9/2015 12:44:01 AM","ben assef","Lighting","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","F5740FF3-FF44-A64C-82C0-5950576DF3C8","V12's","0","6/9/2015 12:44:14 AM","1","","0BFB3159-A95A-4E0B-9A1B-D28F982B5A56","35","12",""
"Conventional","6/9/2015 12:44:15 AM","ben assef","Lighting","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","32C38EA3-C42C-3545-8415-935F7A0D729A","Source Four Par","0","6/9/2015 12:45:18 AM","1","","BF7387BE-39CB-47B8-99CB-07B18A3555FD","15","4","Par Cans"
"","6/9/2015 12:45 AM","ben assef","Lighting","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","0","Dimmer Pack 6ch","0","6/9/2015 12:45:17 AM","1","","A008EBA2-8A60-426C-8AAE-8520FBF439E8","","1",""
"","6/9/2015 12:45:33 AM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","08759286-AD8D-4725-A0AB-E1E1A1E572A1","30 Amp Break-out","0","6/9/2015 12:08:46 PM","1","","A69D1531-8F17-45F1-8E7C-84B0FCBA2CFD","","2",""
"","6/9/2015 12:45:47 AM","ben assef","Lighting","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","75BC4427-CB68-4DD9-AD2C-A6A235DEEA3A","Hazer","0","6/9/2015 12:45:47 AM","1","","EAB5A255-4E69-4CC3-9FFA-851EABD25357","","1",""
"computer","6/9/2015 12:46:27 AM","ben assef","Lighting","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","5EA920FB-CEDE-4016-82F7-8A1D400BB87E","NSP L2","0","6/9/2015 12:46:27 AM","1","","B710A2CC-A964-4847-A256-60BC391DDAF1","","1",""
"Control","6/9/2015 12:46:30 AM","ben assef","Lighting","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","7B4D6135-6DE4-3646-8F90-194B51669778","DMX Controller - 6ch","0","6/9/2015 12:46:30 AM","1","","745CFE5C-F029-4178-BBF4-49926106A7A2","15","1",""
"Lifts","6/9/2015 12:06:45 PM","ben assef","Rigging","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","CF70CFC8-F598-214E-B7B2-0EDA7706BCAF","ST-132","0","6/9/2015 12:07:07 PM","1","","ECF06AF8-E371-417F-9775-23A9FCC83A6A","35","2",""
"Speaker","6/9/2015 12:07:22 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","046F441F-8850-4053-BE25-14C64C23FF4A","NL4 50'","0","6/9/2015 12:07:22 PM","1","","5EE56C1D-0CE7-4232-AD2D-3DDF870CC542","","1","4-Conductor"
"Audio","6/9/2015 12:07:28 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","44AFC7DB-98D8-4B0A-A170-E80267B433F9","NL4 25'","0","6/9/2015 12:07:28 PM","1","","7B4E548D-1851-4299-99D3-4FC3D1948145","","1","Speaker"
"Audio","6/9/2015 12:07:31 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","E16CF1C0-3422-4368-AEEA-AA383C2D0821","NL4 10'","0","6/9/2015 12:07:46 PM","1","","9AB77006-95EE-4A33-85FF-88365F2539BF","","2","Speaker"
"Speaker","6/9/2015 12:07:46 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","77E2DB08-2D30-45AC-83EF-CF33CCE04D1F","NL4 Jumper","0","6/9/2015 12:07:46 PM","1","","2C4FD872-6EFD-470F-9416-4B3C7583E3E3","","1","4-Conductor"
"Distro","6/9/2015 12:08:13 PM","ben assef","Power","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","50FBDE5C-3399-4E44-890B-590EE0C8C785","Main Distro","0","6/9/2015 12:08:13 PM","1","","657E5702-75C1-4747-9AA4-0BE20157C291","","1","50 amp"
"Power","6/9/2015 12:08:21 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","E2F5996B-A99B-F142-B305-074D7B24B14F","Feeder 100'","0","6/9/2015 12:08:21 PM","1","","7172F9D2-54CC-4EC0-89A8-E614831F5480","0","1","Feeder"
"Feeder","6/9/2015 12:08:34 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","5D092FE2-54D5-4491-B60C-BC70B25D5046","3pin 50amp > Cali","0","6/9/2015 12:08:34 PM","1","","7A3A1955-EBAD-4BFB-AA6E-2E3A829EF30F","","1",""
"Audio","6/9/2015 12:09 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","5CB84FE6-E3F3-D24C-A280-4D71132FDD64","XLR 25'","0","6/9/2015 12:09:10 PM","1","","7275A13A-8468-4870-87C9-F88BA43E8D9A","0","20",""
"Audio","6/9/2015 12:09:11 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","1241DBD4-D3FD-B24E-8088-3CC575C39821","XLR 10'","0","6/9/2015 12:09:26 PM","1","","7CD276AC-214D-437B-BCE7-7AD1203C00A2","0","12",""
"Audio","6/9/2015 12:09:26 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","9C658EF9-29A6-DC4E-8B11-69A610AE0F2C","XLR 50'","0","6/9/2015 12:09:38 PM","1","","5177A8DB-BFE3-4A7B-A6A1-67190205B930","0","2",""
"Audio","6/9/2015 12:09:38 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","8864EF59-FA9E-4F6F-BAA9-65FB79C71159","Lil' Bro","0","6/9/2015 12:10:12 PM","1","","69C3819B-9A5C-4EE3-9CAC-A524189D08A9","","3","Snake"
"Power","6/9/2015 12:10:12 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","A80A19D8-CC87-43DE-96C6-9DF1FF1E51AC","30 A 10'","0","6/9/2015 12:10:12 PM","1","","ACEDB524-29F5-46BA-9E60-F2CFA1E7A9B2","","1","220"
"Power","6/9/2015 12:10:23 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","58FBD54E-C95F-4715-8C95-F719D77E3809","Stage Stringer","0","6/9/2015 12:10:47 PM","1","","93E04C0F-C289-4DE7-9BFD-6C46B9DB7CBB","","2","Edison"
"Power","6/9/2015 12:10:47 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","9DE3E693-41BD-9546-A3BA-ACBB0D5544DF","AC 100'","0","6/9/2015 12:10:47 PM","1","","0D538F76-5022-4DEA-A719-A358B669A1AF","","1","Edison"
"Power","6/9/2015 12:10:55 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","0FFE31F0-DDE0-CE4E-8DAC-4C54676D186D","AC Quad Box","0","6/9/2015 12:12:42 PM","1","","E0D61C1A-4051-49E0-98B7-179867BB256C","","8","Edison"
"Power","6/9/2015 12:11:14 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","EF1985CC-890B-9A4D-8828-D8AA8A6CB9EE","Twofers","0","6/9/2015 12:12:42 PM","1","","C69354FF-1E7E-4D24-AD15-02E0CF63EE62","","2","Edison"
"Power","6/9/2015 12:12:43 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","15B139EF-9876-874B-A4EC-456333BC2A22","AC 50'","0","6/9/2015 12:13:09 PM","1","","37222A16-D8DF-44FA-8723-8748DD69DA0F","0","4","Edison"
"Power","6/9/2015 12:13:09 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","30CA56C5-65DC-0946-A501-7B3036E60EFE","AC 10'","0","6/9/2015 12:13:25 PM","1","","3220D904-5785-4537-B9F6-512A2FB9A804","","6","Edison"
"Power","6/9/2015 12:13:25 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","7B71A681-33B7-B04C-9897-48A3C04F631B","AC 5'","0","6/9/2015 12:13:45 PM","1","","0FA4B1D0-96B5-4DFB-9D66-8353663D3AE9","","4","Edison"
"Power","6/9/2015 12:13:46 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","39924D4F-390C-304C-B7B0-77EDB6077E6C","AC 25'","0","6/9/2015 12:16:09 PM","1","","39B3801C-7D00-4391-B61B-ED054681506D","","8","Edison"
"Analog Snake","6/9/2015 12:15:03 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","0","Split Snake","0","6/9/2015 12:15:31 PM","1","","279699B5-0F76-4B8A-9A03-40783727F432","","1","32x8"
"Lighting","6/9/2015 12:16:09 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","E5ED050A-C394-1844-A65D-5E04D6FFE3C2","DMX 100'","0","6/9/2015 12:16:09 PM","1","","7B09FE1F-9637-4161-87EE-3BBD63179A0C","","1","DMX"
"Lighting","6/9/2015 12:16:18 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","390B28FE-0867-0646-83B5-DDD613A30566","DMX 10'","0","6/9/2015 12:16:36 PM","1","","5B993AAF-E80E-4CB1-96FF-DD486680E89A","","12","DMX"
"Lighting","6/9/2015 12:16:36 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","68B77C5F-87C2-8045-BAAF-172E82FDC1E1","DMX 25'","0","6/9/2015 12:17:06 PM","1","","A179AE93-0A4C-4069-845C-736500AB23CD","","12",""
"Splitter","6/9/2015 12:17:07 PM","ben assef","Lighting","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","4F6B33F4-4B18-AE4F-99F3-0AE25E2CC611","DMX Splitter","0","6/9/2015 12:17:07 PM","1","","225D17E8-FB94-4551-B511-A68A4232DBAB","","1",""
"Blizzard","6/9/2015 12:18:10 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","300A6AE2-8824-F149-BB31-86BC97688116","Blizzard DMX F","0","6/9/2015 12:18:22 PM","1","","A8140007-F2DF-40AB-A2D5-C5B1D0826957","","12","DMX"
"Blizzard","6/9/2015 12:18:22 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","5340E23F-602B-724F-AD51-0EA5EC4CFCBD","Blizzard DMX M","0","6/9/2015 12:18:32 PM","1","","3222FFE9-6CAC-4F21-B11B-7A12D3F7D8D3","","12","DMX"
"Bizzard","6/9/2015 12:18:32 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","31A50E7B-D1E6-7E46-A1BD-379AA8666FA3","Blizzard AC","0","6/9/2015 12:18:47 PM","1","","1B3C3C48-E20C-4221-B1AF-4F18E74A48C4","","12","AC"
"Blizzard","6/9/2015 12:18:47 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","D640A703-0D5E-3B40-AEA8-76F7FCFF0E87","Blizzard AC Jumper","0","6/9/2015 12:19:29 PM","1","","96EA0F53-DF4D-4C7A-8285-48567AE9046F","","8","AC"
"Blizzard","6/9/2015 12:19:29 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","4B6FBED9-100E-469D-9CBF-68498E2F4EFF","Blizzard DMX Jumper","0","6/9/2015 12:20:27 PM","1","","8D67AAAD-2817-4A64-99E7-884924060594","","6","DMX"
"Lighting","6/9/2015 12:20:27 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","8398419C-A555-BC4C-B4D5-C51DAAF4FA80","Powercon > Edison","0","6/9/2015 12:20:42 PM","1","","A46C2735-1207-493D-AB91-8C0BC534498A","","8","Powercon"
"Lighting","6/9/2015 12:20:42 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","40CBA592-4C13-9241-A46E-E01CA5E4D41A","Powercon Jumpers 20'","0","6/9/2015 12:21:35 PM","1","","620469F5-4137-42F1-980E-9020ED261C4A","","6","Powercon"
"","6/9/2015 12:21:20 PM","ben assef","Misc.","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","0","12x40 Drape","0","6/9/2015 12:21:34 PM","1","","E95A621C-F954-47D9-8B9E-4911BFF49A17","","1",""
"Deck","6/9/2015 1:02:01 PM","ben assef","Staging","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","B9BE5966-42C5-0844-8493-F1E309B9A888","Stage Deck 4' x 8'","0","6/9/2015 1:02:17 PM","1","","DBD8FCF5-C3CC-4C53-83BD-6FD864AD35C3","50","4",""
"Deck","6/9/2015 1:02:17 PM","ben assef","Staging","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","982661AB-04D7-6642-9349-3CDC900BCEBA","Stage Deck 4' x 4'","0","6/9/2015 1:02:35 PM","1","","D619315B-5D5E-4CC5-8059-E2626A9C86E7","30","2",""
"Legs","6/9/2015 1:02:35 PM","ben assef","Staging","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","33B977F3-9722-8C49-A623-CC9A752C2F97","Legs 16""","0","6/9/2015 1:03:34 PM","1","","AD8C4415-5B22-4F68-8785-8253911B5F58","3","24",""
"Tools","6/9/2015 1:03:34 PM","ben assef","Staging","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","5C4F3D9C-303C-7747-ACA4-5E610225B817","Small Staging Key","0","6/9/2015 1:03:35 PM","1","","13922447-30FE-4E39-BF64-23019303F03E","0","1",""
"","6/9/2015 1:03:47 PM","ben assef","Rigging","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","2DD0DAA3-F1B1-479B-A551-66348D2366FC","Truss 10'","0","6/9/2015 1:04:26 PM","1","","7A572798-9F62-4604-8316-63112FEB6EFD","25","2","10'"
"","6/9/2015 1:04:27 PM","ben assef","Rigging","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","0F26E994-A97A-43A1-A0D4-A86C2F29E3F8"," Truss 8'","0","6/9/2015 1:05:04 PM","1","","FA3C3FBA-923F-4B45-9F7C-C8613BA63E4A","25","2","6.5'"
"Truss","6/9/2015 1:05:04 PM","ben assef","Rigging","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","49E3F2A3-D7EC-3644-993C-2697214FA4B6","3x3 Base Plate","0","6/9/2015 1:05:19 PM","1","","2E05CF94-E987-42AE-B279-45685B0E6202","25","4","Bases"
"Truss","6/9/2015 1:05:20 PM","ben assef","Rigging","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","CB3771F9-1C24-AB4E-BDC7-B8C2583D0FE3","Top Plate","0","6/9/2015 1:05:42 PM","1","","79EB1055-FB8A-4BFF-8D3E-0DCB7E6237F8","15","4","Bases"
"Truss","6/9/2015 1:05:42 PM","ben assef","Rigging","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","CDFC9317-EE21-4F55-8360-3C2DEF468BD7","Truss Pins","0","6/9/2015 1:06:40 PM","1","","623CEFBA-6920-486A-845A-387CB151D6D1","","32",""
"","6/9/2015 1:06:21 PM","ben assef","Rigging","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","0","Black Ratchets ","0","6/9/2015 1:06:40 PM","1","","15D16301-7567-4474-8A1E-3BA3559FBF4C","","4",""
"","6/9/2015 1:07:05 PM","ben assef","Misc.","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","DA69121B-0A47-4C78-BF4C-CE0BA2FFBC2A","Hammer","0","6/9/2015 1:07:05 PM","1","","B45E5CCC-69B7-4091-AC0F-6BA7D64A8917","","1",""
"","6/9/2015 1:07:16 PM","ben assef","Staging","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","DD274825-F3FF-40E9-814A-D47F3B3F2519","Level - 4'","0","6/9/2015 1:07:16 PM","1","","5559530D-FFE9-4369-A11E-F0C5D0EA4E6B","","1",""
"","6/9/2015 1:07:25 PM","ben assef","Misc.","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","9532FD51-2AA0-4739-B507-FD0D1CD13CD1","E-Tape","0","6/9/2015 1:07:35 PM","1","","9DA855D7-97B8-4232-B469-819CE023C1F3","","2",""
"","6/9/2015 1:07:36 PM","ben assef","Misc.","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","AF16D717-EAB8-46A7-ADC6-F98408D943EC","Gaff Tape","0","6/9/2015 1:08:28 PM","1","","CF5790B8-1B54-4CA7-B44E-CC1775E3BE9C","","2",""
"","6/9/2015 1:07:40 PM","ben assef","Misc.","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","DED8E4B1-212C-4670-952D-1981C8EE3E40","Spike Tape","0","6/9/2015 1:07:40 PM","1","","181979DC-549C-406A-A5E4-366CFF3287EF","","1",""
"","6/9/2015 1:07:42 PM","ben assef","Misc.","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","971B1444-95FE-49E1-95C8-B7B3C83B5BCC","Tie Line","0","6/9/2015 1:07:42 PM","1","","622ABE1E-F0A9-4C84-A19C-60C63A8ED549","","1",""
"Computing","6/9/2015 1:07:46 PM","ben assef","Misc.","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","579B2479-AC63-F84C-8D94-901C12F96A81","Trackball","0","6/9/2015 1:07:46 PM","1","","EFE00175-858D-4496-B727-1B92C45891FA","","1","Mouse"
"","6/9/2015 1:08:18 PM","ben assef","Misc.","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","0","Push Pins","0","6/9/2015 1:08:28 PM","1","","0A8EEFEA-0782-42FD-A07F-13736773E503","","1",""
"Audio","6/9/2015 1:09:12 PM","ben assef","Cabling","","72EC5ACB-9578-43D9-BFFC-D2BD9CE0792C","D452A831-00C4-4AC0-800C-B98C0F632F97","4 Channel Whip","0","6/9/2015 1:09:12 PM","1","","C1E99F1D-FFC2-4EAD-B9A8-EAE72A890188","","1","Whips"
"Speakers","6/9/2015 1:12:20 PM","ben assef","Audio","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","1CE582F0-46B8-8446-8D08-9D4F531CE384","VRX 918","0","6/9/2015 1:12:53 PM","1","","2DB26F65-6FAF-40A8-959A-ECC9771E19DA","50","2","Subwoofer"
"Speaker","6/9/2015 1:12:53 PM","ben assef","Audio","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","4359F11E-CCCD-7545-ACDE-96C4C1607EFC","PRX612M","0","6/9/2015 1:13 PM","1","","AFDBFBCF-B32D-4C5B-B74A-8F6A0AC85CD1","35","2","Powered"
"Amps","6/9/2015 1:13:01 PM","ben assef","Audio","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","F3793E4C-43A4-9843-B422-2309F5B331F4","XTI 4000","0","6/9/2015 1:13:01 PM","1","","4E9C0E0D-B4A0-447E-A7E7-C979CD143E37","50","1",""
"Speaker","6/9/2015 1:13:11 PM","ben assef","Audio","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","85ABAA73-224B-C14C-915B-F507C7271854","K10","0","6/9/2015 1:13:22 PM","1","","E32138AF-D6FF-48B6-B465-4FB2A0F2BCF4","35","4","Powered"
"Mixers","6/9/2015 1:13:23 PM","ben assef","Audio","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","2B6193A8-D01B-3C44-AC72-12297BE5E325","Qu-16","0","6/9/2015 1:13:23 PM","1","","DE8B6017-0D52-45F3-80A9-6B5263AB9BB0","150","1",""
"Snake","6/9/2015 1:13:29 PM","ben assef","Audio","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","ECEAC642-63B7-BF43-880C-8F53B58069C0","AR2412","0","6/9/2015 1:13:29 PM","1","","C9CDD6D2-AD90-42AA-B148-AED24E97B71A","50","1","Stage Box"
"Stands","6/9/2015 1:13:52 PM","ben assef","Audio","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","C55075D0-2B46-CB4C-B34B-EAAFB222D3B3","Mic Stand 6 Pack","0","6/9/2015 1:13:52 PM","1","","5221A512-1BC0-4116-93BA-C8EE687C8D9C","30","1",""
"Microphone","6/9/2015 1:14:03 PM","ben assef","Audio","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","4334639E-C0A2-A04C-BC0E-D8E5CCF11CBC","Microphone Package","0","6/9/2015 1:14:03 PM","1","","237C6744-A30F-439A-9EDF-5C28BB957934","75","1",""
"","6/9/2015 1:14:07 PM","ben assef","Audio","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","875562C9-BD8B-493E-8D47-564245409BCE","Speaker Pole","0","6/9/2015 1:14:44 PM","1","","B94BFFF4-AF25-473A-80AA-70DE9595295B","","2",""
"Deck","6/9/2015 1:14:44 PM","ben assef","Staging","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","B9BE5966-42C5-0844-8493-F1E309B9A888","Stage Deck 4' x 8'","0","6/9/2015 1:14:54 PM","1","","4C459F47-E26B-4131-94C9-F76134C7A115","50","3",""
"Legs","6/9/2015 1:14:55 PM","ben assef","Staging","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","33B977F3-9722-8C49-A623-CC9A752C2F97","Legs 16""","0","6/9/2015 1:15:06 PM","1","","AC1E954D-E58A-4657-8F92-46ACA61628A2","3","12",""
"Tools","6/9/2015 1:15:06 PM","ben assef","Staging","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","5C4F3D9C-303C-7747-ACA4-5E610225B817","Small Staging Key","0","6/9/2015 1:15:06 PM","1","","BB0D963F-804D-4E2D-A6B9-E2D25AF4A2D8","0","1",""
"Shims","6/9/2015 1:15:19 PM","ben assef","Misc.","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","F055E648-36CB-C74A-96E6-0006CFEEBD79","Shim (by case)","0","6/9/2015 1:15:20 PM","1","","004E101A-0D85-4695-988A-BC0E10F92F28","0","1",""
"","6/9/2015 1:15:31 PM","ben assef","Cabling","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","55AC4C9E-F713-41B0-A20B-70B00FF0E0A6","Ethercon 100'","0","6/9/2015 1:15:31 PM","1","","866E9422-D30A-4AAA-AC2A-541178824EE6","","1",""
"Audio","6/9/2015 1:15:38 PM","ben assef","Cabling","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","5CB84FE6-E3F3-D24C-A280-4D71132FDD64","XLR 25'","0","6/9/2015 1:16:02 PM","1","","EB497B78-2CC0-4A2B-8391-BD2DF73E7173","0","20",""
"Audio","6/9/2015 1:16:03 PM","ben assef","Cabling","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","1241DBD4-D3FD-B24E-8088-3CC575C39821","XLR 10'","0","6/9/2015 1:17:12 PM","1","","519D5064-D46E-4EF8-9E88-4007D50C45F0","0","10",""
"Audio","6/9/2015 1:17:12 PM","ben assef","Cabling","","B84592C0-CC89-43C4-806B-29FBA93D5AA6","44AFC7DB-98D8-4B0A-A170-E80267B433F9","NL4 25'","0","6/9/2015 1:18:25 PM","1","","4577C39A-7F95-4128-ADBC-9C3A57912B0B","","2","Speaker"
